geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	database	userId
GO:0034622	cellular protein-containing complex assembly	http://amigo.geneontology.org/amigo/term/GO:0034622	1008	57	35.58895027624309	1.6016207153502238	3.0726118527901747e-4	0.0038049452285294984	25;382;902;1027;1453;1609;1656;1739;1778;1975;2073;2099;2972;4673;4725;4926;5711;5717;6046;6118;6119;6228;6431;6709;6711;6810;6904;7013;7040;8312;8607;8661;8665;8851;9804;9908;10291;10458;10788;10907;11171;22933;23019;23020;23493;25802;25804;51332;51429;56937;57731;64425;64857;114548;116841;133746;246175	geneontology_Biological_Process	TERF1;CCNH;SIRT2;CNOT6L;ABL1;SPTBN4;STRAP;JMY;CDKN1B;PSMD5;PMEPA1;CDK5R1;ARF6;SNX9;NDUFS5;SNAP47;POLR1E;G3BP2;TXNL4A;DYNC1H1;DDX6;CSNK1D;BRF1;TGFB1;AXIN1;EIF3F;RPA2;TOMM20;DGKQ;PLEKHG2;SRSF6;BRD2;NLRP3;BAIAP2;RUVBL1;SPTBN5;DLG1;IQGAP2;NUMA1;SNRNP200;HEY2;STX4;TBCD;ESR1;SPTBN1;LSM4;CNOT1;PSMD11;SPTAN1;EIF4B;NAP1L1;LMOD1;SF3A1;RPS23;ERCC5;RPA3;EIF3A
R-HSA-375165	NCAM signaling for neurite out-growth	http://reactome.org/PathwayBrowser/#/R-HSA-375165	62	9	2.1890028939752697	4.111460987452526	3.074823878637112e-4	0.0038049452285294984	1291;1292;2260;51332;5621;57731;6709;6711;784	pathway_Reactome	SPTBN4;FGFR1;PRNP;SPTBN5;SPTBN1;COL6A1;CACNB3;COL6A2;SPTAN1
R-HSA-8978868	Fatty acid metabolism	http://reactome.org/PathwayBrowser/#/R-HSA-8978868	168	16	5.931491712707182	2.6974664679582716	3.09704939870481e-4	0.003829472727000994	11001;2194;26061;390916;3992;4363;5096;51422;5264;5321;5467;6319;8310;8529;8644;9261	pathway_Reactome	PHYH;NUDT19;FASN;ABCC1;PPARD;AKR1C3;PCCB;SCD;ACOX3;PRKAG2;CYP4F2;FADS1;SLC27A2;MAPKAPK2;PLA2G4A;HACL1
HP:0006094	Finger joint hypermobility	http://compbio.charite.de/hpoweb/showterm?id=HP:0006094	18	5	0.6355169692186267	7.867610531544958	3.1576993707749246e-4	0.003898412416973756	673;1291;1292;1277;9791	phenotype_Human_Phenotype_Ontology	COL1A1;COL6A1;COL6A2;PTDSS1;BRAF
GO:2000353	positive regulation of endothelial cell apoptotic process	http://amigo.geneontology.org/amigo/term/GO:2000353	18	5	0.6355169692186267	7.867610531544958	3.1576993707749246e-4	0.003898412416973756	3676;5584;7057;8644;27250	geneontology_Biological_Process	PDCD4;THBS1;AKR1C3;ITGA4;PRKCI
HP:0001324	Muscle weakness	http://compbio.charite.de/hpoweb/showterm?id=HP:0001324	636	40	22.454932912391474	1.7813457807271604	3.1825839077415097e-4	0.003926090729255715	6497;1145;1291;1292;121512;3178;2673;1716;8139;1778;9791;5195;23129;5980;7040;57731;4771;23529;84876;2767;6647;2043;8398;5264;56983;5621;11277;2132;10352;5236;1235;2260;1277;92609;27235;23175;673;2775;6904;5922	phenotype_Human_Phenotype_Ontology	PLXND1;SPTBN4;CHRNE;PEX14;PHYH;SKI;ORAI1;NF2;DYNC1H1;GNAO1;GFPT1;EPHA4;TGFB1;CCR6;FGFR1;PRNP;CLCF1;PLA2G6;RASA2;FGD4;DGUOK;COL1A1;PGM1;POGLUT1;WARS2;TIMM50;TBCD;EXT2;GAN;REV3L;COL6A1;COQ2;LPIN1;HNRNPA1;COL6A2;SOD1;PTDSS1;TREX1;BRAF;GNA11
GO:0007346	regulation of mitotic cell cycle	http://amigo.geneontology.org/amigo/term/GO:0007346	552	36	19.489187056037885	1.8471781247975119	3.1963419239633417e-4	0.003940010950544906	25;894;900;940;1027;1028;1104;1453;1540;1739;1778;2069;2260;2956;3398;4926;5116;5578;5591;6118;6119;6198;7040;7976;8317;8556;8877;9184;10403;11331;22933;23019;23236;57521;246175;246184	geneontology_Biological_Process	SIRT2;CNOT6L;ABL1;CDKN1B;CCNG1;PCNT;EREG;DYNC1H1;CSNK1D;TGFB1;FGFR1;RCC1;RPTOR;RPA2;CD28;PRKDC;CDC14A;CDKN1C;CCND2;ID2;BUB3;DLG1;NDC80;NUMA1;PRKCA;SPHK1;CNOT1;PHB2;CDC7;RPS6KB1;MSH6;CDC26;CYLD;FZD3;PLCB1;RPA3
R-HSA-109606	Intrinsic Pathway for Apoptosis	http://reactome.org/PathwayBrowser/#/R-HSA-109606	38	7	1.3416469350171008	5.217468036708762	3.2196553291097274e-4	0.0039656791006497695	10000;3002;54205;56616;578;7534;842	pathway_Reactome	BAK1;CASP9;GZMB;CYCS;AKT3;DIABLO;YWHAZ
GO:0061041	regulation of wound healing	http://amigo.geneontology.org/amigo/term/GO:0061041	120	13	4.236779794790844	3.068368107302534	3.2224789153967315e-4	0.003966089583200027	462;1027;1839;2149;5055;5467;5578;5588;6431;7056;7057;7128;79001	geneontology_Biological_Process	TNFAIP3;CDKN1B;THBS1;THBD;PPARD;VKORC1;SRSF6;SERPINC1;PRKCQ;PRKCA;F2R;SERPINB2;HBEGF
R-HSA-381119	Unfolded Protein Response (UPR)	http://reactome.org/PathwayBrowser/#/R-HSA-381119	90	11	3.1775848460931333	3.4617486338797816	3.233747075436222e-4	0.003973816043472011	10488;11015;116138;118460;2081;2673;27230;8720;9451;9709;9797	pathway_Reactome	ERN1;GFPT1;MBTPS1;TATDN2;KLHDC3;SERP1;HERPUD1;KDELR3;CREB3;EIF2AK3;EXOSC6
HP:0200042	Skin ulcer	http://compbio.charite.de/hpoweb/showterm?id=HP:0200042	90	11	3.1775848460931333	3.4617486338797816	3.233747075436222e-4	0.003973816043472011	4914;11277;5657;940;10804;1235;1493;3418;7133;4854;1277	phenotype_Human_Phenotype_Ontology	NTRK1;CTLA4;NOTCH3;CCR6;CD28;GJB6;TNFRSF1B;COL1A1;PRTN3;IDH2;TREX1
GO:0051048	negative regulation of secretion	http://amigo.geneontology.org/amigo/term/GO:0051048	203	18	7.1672191528545115	2.5114342977542528	3.2480392576905714e-4	0.003984250084223899	335;613;673;1407;2149;3418;5020;5021;5552;5734;6720;7128;7133;7293;7430;8529;114548;131450	geneontology_Biological_Process	BCR;TNFAIP3;TNFRSF4;EZR;PTGER4;NLRP3;TNFRSF1B;CD200R1;CYP4F2;F2R;OXTR;APOA1;CRY1;SREBF1;OXT;IDH2;SRGN;BRAF
GO:0045732	positive regulation of protein catabolic process	http://amigo.geneontology.org/amigo/term/GO:0045732	203	18	7.1672191528545115	2.5114342977542528	3.2480392576905714e-4	0.003984250084223899	1027;1453;1855;2308;4092;5045;7128;7133;7430;8312;9709;9817;10425;11059;22933;25898;51429;79888	geneontology_Biological_Process	SIRT2;LPCAT1;TNFAIP3;CDKN1B;FOXO1;SNX9;CSNK1D;EZR;AXIN1;FURIN;ARIH2;TNFRSF1B;KEAP1;SMAD7;HERPUD1;WWP1;RCHY1;DVL1
HP:0011017	Abnormal cellular physiology	http://compbio.charite.de/hpoweb/showterm?id=HP:0011017	351	26	12.39258089976322	2.0980294750786554	3.249743098961977e-4	0.003984250084223899	92609;1716;3594;2073;8792;3702;2175;5250;29851;5295;4791;7374;5336;79087;5873;1277;843;7040;940;115650;1991;84433;1493;3543;7133;3551	phenotype_Human_Phenotype_Ontology	PIK3R1;ALG12;CTLA4;IL12RB1;TNFRSF11A;TGFB1;CD28;CARD11;IGLL1;ITK;FANCA;SLC25A3;TNFRSF1B;TNFRSF13C;ICOS;DGUOK;COL1A1;PLCG2;IKBKB;TIMM50;CASP10;ELANE;RAB27A;NFKB2;ERCC5;UNG
PA444146	Fanconi Anemia	https://www.pharmgkb.org/disease/PA444146	136	14	4.8016837674296236	2.9156439028666608	3.278622049187607e-4	0.004013476922010902	2175;27033;5932;6709;6118;57599;6119;9817;7704;5980;2073;7374;2956;7013	disease_GLAD4U	TERF1;ZBTB32;WDR48;RPA2;FANCA;KEAP1;ZBTB16;REV3L;MSH6;SPTAN1;RBBP8;ERCC5;UNG;RPA3
GO:0008643	carbohydrate transport	http://amigo.geneontology.org/amigo/term/GO:0008643	136	14	4.8016837674296236	2.9156439028666608	3.278622049187607e-4	0.004013476922010902	673;5295;5467;5584;6198;7430;7525;8013;11046;23169;51422;65010;79602;83667	geneontology_Biological_Process	PIK3R1;ADIPOR2;NR4A3;SESN2;YES1;EZR;PPARD;SLC35D1;PRKAG2;PRKCI;SLC26A6;SLC35D2;RPS6KB1;BRAF
GO:0002718	regulation of cytokine production involved in immune response	http://amigo.geneontology.org/amigo/term/GO:0002718	76	10	2.6832938700342015	3.726762883363401	3.2840928343591536e-4	0.004017086211981865	335;3133;3805;4092;7040;7098;7133;8013;10892;114548	geneontology_Biological_Process	NR4A3;MALT1;KIR2DL4;TGFB1;NLRP3;TNFRSF1B;SMAD7;APOA1;TLR3;HLA-E
HP:0001892	Abnormal bleeding	http://compbio.charite.de/hpoweb/showterm?id=HP:0001892	332	25	11.72175743225467	2.1327859874670065	3.289826160969289e-4	0.004021010854919179	3587;11277;5657;2639;6775;2175;79001;29851;673;4791;2767;5873;4854;1277;5922;10019;5979;114548;2956;84876;115650;1493;5589;5604;5096	phenotype_Human_Phenotype_Ontology	STAT4;ORAI1;CTLA4;GCDH;NOTCH3;IL10RA;RET;PCCB;VKORC1;FANCA;RASA2;NLRP3;SH2B3;TNFRSF13C;ICOS;COL1A1;PRTN3;MAP2K1;RAB27A;MSH6;PRKCSH;NFKB2;TREX1;BRAF;GNA11
HP:0002315	Headache	http://compbio.charite.de/hpoweb/showterm?id=HP:0002315	169	16	5.966798210997106	2.681505127911181	3.311668113890054e-4	0.00404271991305413	11277;5657;10019;2639;5979;114548;6775;7040;2956;51604;673;4771;1453;1493;8942;4854	phenotype_Human_Phenotype_Ontology	PIGT;STAT4;NF2;CTLA4;GCDH;CSNK1D;NOTCH3;TGFB1;RET;KYNU;NLRP3;SH2B3;PRTN3;MSH6;TREX1;BRAF
R-HSA-913531	Interferon Signaling	http://reactome.org/PathwayBrowser/#/R-HSA-913531	186	17	6.567008681925809	2.5886976587664057	3.3126645024084134e-4	0.00404271991305413	1974;2317;3105;3113;3118;3127;3133;3662;3669;3716;3838;5770;5903;8638;8651;9021;960	pathway_Reactome	IRF4;ISG20;JAK1;RANBP2;SOCS1;KPNA2;PTPN1;HLA-DQA2;OASL;HLA-DRB5;SOCS3;CD44;FLNB;EIF4A2;HLA-DPA1;HLA-E;HLA-A
PA443919	Disease Susceptibility	https://www.pharmgkb.org/disease/PA443919	877	51	30.963799000263087	1.6470847133314188	3.3469087147119936e-4	0.00407603628041396	1493;3565;6775;3105;3594;2073;4353;3587;7128;7040;7133;3595;3804;5979;2099;3575;10019;3809;29851;3802;3118;2956;5133;1583;3811;3127;3662;3359;5021;3805;3812;7098;2175;940;7976;3560;3133;5996;942;98;3992;8398;5621;5734;4092;3113;1235;843;5966;10911;114548	disease_GLAD4U	IRF4;IL12RB2;TNFAIP3;CD86;REL;STAT4;PDCD1;RGS1;KIR2DL4;CTLA4;IL12RB1;HTR3A;TGFB1;CCR6;KIR2DL1;IL10RA;PTGER4;RET;ACYP2;PRNP;CD28;IL4;PLA2G6;KIR3DL1;FANCA;IL7R;NLRP3;TNFRSF1B;SH2B3;ICOS;HLA-DQA2;KIR2DL3;FADS1;SMAD7;CYP11A1;KIR2DS4;HLA-DRB5;OXTR;ESR1;KIR3DL2;CASP10;HLA-DPA1;TLR3;IL2RB;MSH6;MPO;FZD3;HLA-E;ERCC5;UTS2;HLA-A
HP:0100836	Malignant neoplasm of the central nervous system	http://compbio.charite.de/hpoweb/showterm?id=HP:0100836	50	8	1.7653249144961851	4.531743666169896	3.34906883768582e-4	0.00407603628041396	4771;2956;3418;9817;5979;673;8514;6497	phenotype_Human_Phenotype_Ontology	SKI;NF2;RET;KCNAB2;KEAP1;MSH6;IDH2;BRAF
GO:0051148	negative regulation of muscle cell differentiation	http://amigo.geneontology.org/amigo/term/GO:0051148	50	8	1.7653249144961851	4.531743666169896	3.34906883768582e-4	0.00407603628041396	2069;2254;3065;4772;9150;23493;27250;28514	geneontology_Biological_Process	PDCD4;NFATC1;FGF9;EREG;CTDP1;DLL1;HEY2;HDAC1
GO:0001501	skeletal system development	http://amigo.geneontology.org/amigo/term/GO:0001501	471	32	16.629360694554062	1.9243072892441173	3.350201865541802e-4	0.00407603628041396	654;864;960;1028;1277;1291;1292;1739;2254;2260;2734;2767;3487;4094;4209;5734;5970;6497;6615;7040;7476;7481;7704;9060;9451;11214;23169;27230;29072;57599;79001;161882	geneontology_Biological_Process	WNT11;MAF;PAPSS2;SKI;MEF2D;FGF9;WDR48;RUNX3;AKAP13;BMP6;TGFB1;PTGER4;FGFR1;SLC35D1;ZFPM1;VKORC1;IGFBP4;CDKN1C;COL1A1;SERP1;DLG1;ZBTB16;WNT7A;GLG1;CD44;SETD2;COL6A1;COL6A2;SNAI1;RELA;EIF2AK3;GNA11
HP:0008373	Puberty and gonadal disorders	http://compbio.charite.de/hpoweb/showterm?id=HP:0008373	512	34	18.076927124440935	1.8808506426974667	3.357579896446916e-4	0.004081894460367449	9150;2260;2908;558;2099;7476;5979;9060;10734;1583;2132;5236;114548;7040;673;29072;1717;3418;23530;5116;27235;2175;1028;2073;9791;23129;5922;138050;8514;5980;6497;9128;5604;23020	phenotype_Human_Phenotype_Ontology	PLXND1;PRPF4;HGSNAT;PAPSS2;NR3C1;SKI;PCNT;DHCR7;TGFB1;FGFR1;RET;KCNAB2;FANCA;RASA2;CTDP1;NLRP3;CDKN1C;PGM1;SNRNP200;CYP11A1;AXL;ESR1;WNT7A;MAP2K1;EXT2;SETD2;REV3L;COQ2;PTDSS1;NNT;IDH2;STAG3;BRAF;ERCC5
GO:0008015	blood circulation	http://amigo.geneontology.org/amigo/term/GO:0008015	451	31	15.92323072875559	1.9468410982714355	3.3842805856154623e-4	0.004111216827346442	136;613;801;1511;1739;1839;2034;2149;2775;3398;3708;4092;5020;5021;5138;5294;5318;5467;6647;6720;7040;7525;8398;8529;8864;10911;23171;23493;27131;28514;57731	geneontology_Biological_Process	BCR;PER2;SPTBN4;ITPR1;PDE2A;YES1;GNAO1;TGFB1;EPAS1;PPARD;PLA2G6;PKP2;GPD1L;ID2;CYP4F2;DLG1;DLL1;SMAD7;HEY2;F2R;OXTR;CTSG;ADORA2B;SOD1;SREBF1;HBEGF;OXT;CALM1;PIK3CG;SNX5;UTS2
PA443552	Brain Death	https://www.pharmgkb.org/disease/PA443552	153	15	5.401894238358326	2.7768037170158677	3.463095705708019e-4	0.004200553100465036	6647;11315;5621;842;8851;5133;4914;8795;8139;2308;27250;8567;824;54205;4864	disease_GLAD4U	MADD;PDCD4;NTRK1;CDK5R1;PDCD1;FOXO1;CASP9;PRNP;TNFRSF10B;CYCS;GAN;SOD1;PARK7;NPC1;CAPN2
GO:0010950	positive regulation of endopeptidase activity	http://amigo.geneontology.org/amigo/term/GO:0010950	153	15	5.401894238358326	2.7768037170158677	3.463095705708019e-4	0.004200553100465036	578;842;843;2043;2149;8767;8795;9451;23151;26999;54205;56616;64065;114548;340485	geneontology_Biological_Process	GRAMD4;BAK1;EPHA4;CASP9;TNFRSF10B;ACER2;CYFIP2;NLRP3;PERP;CYCS;RIPK2;F2R;DIABLO;CASP10;EIF2AK3
GO:0002228	natural killer cell mediated immunity	http://amigo.geneontology.org/amigo/term/GO:0002228	63	9	2.224309392265193	4.046199701937407	3.4767284656700426e-4	0.0042138795695784706	3002;3133;3805;3811;5873;9437;10125;56253;117157	geneontology_Biological_Process	NCR1;KIR2DL4;RASGRP1;KIR3DL1;GZMB;CRTAM;RAB27A;SH2D1B;HLA-E
R-HSA-9609507	Protein localization	http://reactome.org/PathwayBrowser/#/R-HSA-9609507	121	13	4.2720862930807675	3.043009693192596	3.4962801246463115e-4	0.004231136570297656	11001;134266;197257;26061;3313;390916;51268;5195;5264;7416;8310;92609;9804	pathway_Reactome	PEX14;PHYH;NUDT19;LDHD;TOMM20;ACOX3;PIPOX;VDAC1;SLC27A2;TIMM50;GRPEL2;HSPA9;HACL1
GO:1905952	regulation of lipid localization	http://amigo.geneontology.org/amigo/term/GO:1905952	121	13	4.2720862930807675	3.043009693192596	3.4962801246463115e-4	0.004231136570297656	335;654;1407;5020;5467;6721;7057;7376;8398;8529;8792;9619;10396	geneontology_Biological_Process	ATP8A1;THBS1;SREBF2;BMP6;TNFRSF11A;PPARD;PLA2G6;NR1H2;CYP4F2;ABCG1;APOA1;CRY1;OXT
GO:0031334	positive regulation of protein complex assembly	http://amigo.geneontology.org/amigo/term/GO:0031334	240	20	8.473559589581688	2.3602831594634877	3.5189334924079496e-4	0.004255317752474488	382;1027;1739;2073;2099;4926;6118;6119;7013;7040;7376;8061;8851;10458;10788;23019;25802;51429;133746;246175	geneontology_Biological_Process	TERF1;CNOT6L;JMY;CDKN1B;CDK5R1;ARF6;SNX9;TGFB1;RPA2;NR1H2;BAIAP2;DLG1;IQGAP2;NUMA1;FOSL1;ESR1;CNOT1;LMOD1;ERCC5;RPA3
PA444437	Hepatitis B	https://www.pharmgkb.org/disease/PA444437	170	16	6.002104709287029	2.665731568335233	3.539001206182002e-4	0.004273357901853276	6554;5133;3113;2875;6775;7098;7040;3565;3105;1493;8651;9021;643;7128;942;3669	disease_GLAD4U	TNFAIP3;CD86;ISG20;STAT4;PDCD1;CTLA4;SOCS1;TGFB1;SLC10A1;IL4;SOCS3;CXCR5;HLA-DPA1;TLR3;GPT;HLA-A
GO:0006820	anion transport	http://amigo.geneontology.org/amigo/term/GO:0006820	555	36	19.595106550907655	1.837193378176985	3.539218305000924e-4	0.004273357901853276	335;1408;2260;4363;5020;5169;5250;5321;5467;5621;6198;6509;6554;6558;7057;7416;8140;8398;8529;8792;8864;8884;9619;10396;10723;10999;11001;23169;28231;57205;65010;80765;81034;81539;117247;376497	geneontology_Biological_Process	PER2;SLC1A4;SLC38A1;ATP8A1;SLC7A5;SLCO4A1;THBS1;ENPP3;ABCC1;TNFRSF11A;SLC27A1;SLC5A6;SLC10A1;PPARD;FGFR1;SLC35D1;PRNP;STARD5;PLA2G6;SLC12A2;SLC12A7;SLC25A3;CRY2;CYP4F2;SLC25A32;VDAC1;SLC27A2;SLC26A6;SLC16A10;ATP10D;ABCG1;APOA1;PLA2G4A;RPS6KB1;OXT;SLC27A4
PA446171	Leukemia, Myelogenous, Chronic, BCR-ABL Positive	https://www.pharmgkb.org/disease/PA446171	91	11	3.2128913443830567	3.423707440100883	3.5633364530229805e-4	0.004299219420518484	613;25;6776;558;3726;2889;3811;8877;3809;3635;9021	disease_GLAD4U	BCR;ABL1;RAPGEF1;INPP5D;KIR3DL1;STAT5A;AXL;SPHK1;KIR2DS4;SOCS3;JUNB
R-HSA-195253	Degradation of beta-catenin by the destruction complex	http://reactome.org/PathwayBrowser/#/R-HSA-195253	77	10	2.718600368324125	3.678363365397643	3.6569981884770897e-4	0.00440888366008222	23198;3065;5525;5527;5528;5711;5717;7088;8312;83439	pathway_Reactome	PPP2R5C;TLE1;PSMD5;PSME4;AXIN1;TCF7L1;HDAC1;PPP2R5A;PSMD11;PPP2R5D
PA443450	Asthma	https://www.pharmgkb.org/disease/PA443450	259	21	9.14438305709024	2.296491722721231	3.660905033375794e-4	0.004410255186198404	3565;7040;2908;1118;7098;1493;136;1233;29851;5321;5734;23308;3594;115;114548;942;5141;11127;6775;3118;943	disease_GLAD4U	PDE4A;CD86;NR3C1;STAT4;CCR4;CTLA4;IL12RB1;ICOSLG;TGFB1;PTGER4;IL4;ADCY9;NLRP3;ICOS;KIF3A;HLA-DQA2;TNFRSF8;ADORA2B;TLR3;PLA2G4A;CHIT1
R-HSA-451326	Activation of kainate receptors upon glutamate binding	http://reactome.org/PathwayBrowser/#/R-HSA-451326	28	6	0.9885819521178636	6.069299552906111	3.67010116583133e-4	0.004411323106945642	10681;1739;23236;2788;2793;801	pathway_Reactome	GNGT2;GNB5;GNG7;DLG1;CALM1;PLCB1
C0004114	Astrocytoma	http://www.disgenet.org/web/DisGeNET/menu/C0004114	28	6	0.9885819521178636	6.069299552906111	3.67010116583133e-4	0.004411323106945642	2099;2260;23462;23493;26524;673	disease_Disgenet	FGFR1;HEY1;LATS2;HEY2;ESR1;BRAF
GO:0043372	positive regulation of CD4-positive, alpha-beta T cell differentiation	http://amigo.geneontology.org/amigo/term/GO:0043372	28	6	0.9885819521178636	6.069299552906111	3.67010116583133e-4	0.004411323106945642	942;3594;8651;8767;10892;114548	geneontology_Biological_Process	CD86;MALT1;IL12RB1;SOCS1;NLRP3;RIPK2
HP:0001291	Abnormal cranial nerve morphology	http://compbio.charite.de/hpoweb/showterm?id=HP:0001291	188	17	6.637621678505656	2.561158321971018	3.753783973817759e-4	0.004508504039745221	9791;5195;8792;23129;3178;2673;1145;4771;1291;1292;5979;5980;7040;57731;8139;23529;5621	phenotype_Human_Phenotype_Ontology	PLXND1;SPTBN4;CHRNE;PEX14;NF2;GFPT1;TNFRSF11A;TGFB1;RET;PRNP;CLCF1;GAN;REV3L;COL6A1;HNRNPA1;COL6A2;PTDSS1
HP:0001511	Intrauterine growth retardation	http://compbio.charite.de/hpoweb/showterm?id=HP:0001511	335	25	11.82767692712444	2.1136864114598395	3.7633494467426143e-4	0.004516586532692003	1028;197131;25;2073;9791;2627;613;7284;2175;673;5295;1717;2260;3796;9451;2317;5932;7476;28514;2961;9150;6595;5591;9184;5116	phenotype_Human_Phenotype_Ontology	BCR;PIK3R1;ABL1;SMARCA2;PCNT;DHCR7;UBR1;FGFR1;FANCA;CTDP1;PRKDC;CDKN1C;BUB3;GATA6;DLL1;GTF2E2;WNT7A;TUFM;FLNB;PTDSS1;KIF2A;RBBP8;BRAF;EIF2AK3;ERCC5
C0015934	Fetal Growth Retardation	http://www.disgenet.org/web/DisGeNET/menu/C0015934	171	16	6.037411207576953	2.6501424948361967	3.7796635472386875e-4	0.004529339477300476	1028;1717;2073;2260;2317;2627;5116;5295;5932;613;6595;6647;673;7476;9150;9791	disease_Disgenet	BCR;PIK3R1;SMARCA2;PCNT;DHCR7;FGFR1;CTDP1;CDKN1C;GATA6;WNT7A;FLNB;SOD1;PTDSS1;RBBP8;BRAF;ERCC5
GO:0019933	cAMP-mediated signaling	http://amigo.geneontology.org/amigo/term/GO:0019933	171	16	6.037411207576953	2.6501424948361967	3.7796635472386875e-4	0.004529339477300476	115;136;801;1609;2774;5138;5140;5141;5578;5598;5734;8477;8811;10267;10672;11214	geneontology_Biological_Process	PDE4A;RAMP1;GALR2;GNA13;GNAL;PDE2A;PDE3B;AKAP13;PTGER4;DGKQ;ADCY9;PRKCA;GPR65;MAPK7;ADORA2B;CALM1
GO:0072503	cellular divalent inorganic cation homeostasis	http://amigo.geneontology.org/amigo/term/GO:0072503	454	31	16.02915022362536	1.9339765095163377	3.790086206729715e-4	0.00453841450589304	25;27;578;643;784;801;1233;1235;1604;1991;2099;2149;2151;2359;2769;3708;5020;5021;5294;5336;5621;5734;6348;7040;8398;8477;8811;9709;10663;10672;23413	geneontology_Biological_Process	ABL1;BAK1;GALR2;F2RL2;GNA15;GNA13;CCR4;ITPR1;NCS1;TGFB1;CCR6;PTGER4;CXCR6;PRNP;PLA2G6;PLCG2;F2R;GPR65;HERPUD1;OXTR;ESR1;ABL2;CACNB3;ELANE;CXCR5;CD55;FPR3;CCL3;OXT;CALM1;PIK3CG
C0016059	Fibrosis	http://www.disgenet.org/web/DisGeNET/menu/C0016059	39	7	1.3769534333070244	5.083686804998281	3.805807726979804e-4	0.004550397436927955	1277;3565;5294;7040;7057;8877;894	disease_Disgenet	THBS1;TGFB1;IL4;CCND2;COL1A1;SPHK1;PIK3CG
GO:1900744	regulation of p38MAPK cascade	http://amigo.geneontology.org/amigo/term/GO:1900744	39	7	1.3769534333070244	5.083686804998281	3.805807726979804e-4	0.004550397436927955	1540;1739;4216;5187;7430;10125;23239	geneontology_Biological_Process	RASGRP1;EZR;PHLPP1;PER1;DLG1;CYLD;MAP3K4
GO:0120193	tight junction organization	http://amigo.geneontology.org/amigo/term/GO:0120193	51	8	1.8006314127861087	4.442885947225388	3.8509968324740296e-4	0.00459941531150284	1739;3551;5584;6615;6904;7481;50855;84552	geneontology_Biological_Process	WNT11;PARD6A;PARD6G;PRKCI;DLG1;IKBKB;TBCD;SNAI1
GO:0098771	inorganic ion homeostasis	http://amigo.geneontology.org/amigo/term/GO:0098771	685	42	24.184951328597737	1.7366170983497775	3.852580701710906e-4	0.00459941531150284	25;27;483;578;643;654;784;801;1152;1233;1235;1604;1991;2034;2099;2149;2151;2359;2769;3708;5020;5021;5294;5336;5621;5734;6348;6558;6647;7040;8398;8477;8529;8811;9709;10663;10672;10723;23413;27131;65010;81855	geneontology_Biological_Process	ATP1B3;ABL1;BAK1;SFXN3;GALR2;F2RL2;GNA15;GNA13;CCR4;ITPR1;NCS1;BMP6;TGFB1;CCR6;EPAS1;PTGER4;CXCR6;PRNP;PLA2G6;SLC12A2;SLC12A7;CKB;CYP4F2;PLCG2;F2R;GPR65;HERPUD1;SLC26A6;OXTR;ESR1;ABL2;CACNB3;ELANE;CXCR5;CD55;SOD1;FPR3;CCL3;OXT;CALM1;PIK3CG;SNX5
GO:2001234	negative regulation of apoptotic signaling pathway	http://amigo.geneontology.org/amigo/term/GO:2001234	206	18	7.2731386477242825	2.4748600118646276	3.880304777814647e-4	0.004629043737189219	960;1459;1491;3065;4929;5598;5607;5770;5970;6198;6615;7057;7128;7293;8795;9709;10488;11315	geneontology_Biological_Process	NR4A2;CTH;TNFAIP3;TNFRSF4;THBS1;TNFRSF10B;CSNK2A2;PTPN1;MAP2K5;HDAC1;HERPUD1;MAPK7;CD44;CREB3;RPS6KB1;SNAI1;PARK7;RELA
GO:0055114	oxidation-reduction process	http://amigo.geneontology.org/amigo/term/GO:0055114	905	52	31.95238095238095	1.6274217585692998	3.8877692920813445e-4	0.004634477076773016	335;501;1036;1583;1717;1733;1743;2194;2639;2673;2878;3242;3418;3615;3939;3992;4353;4725;5223;5236;5264;5467;5500;5834;5860;6319;6647;6652;8013;8310;8514;8529;8644;8864;8974;9945;11001;11277;11315;23171;23498;23530;26061;51268;51422;54205;55066;55576;79001;79602;83667;197257	geneontology_Biological_Process	PER2;ADIPOR2;NR4A3;GFPT2;PDPR;PHYH;SESN2;NDUFS5;FASN;DHCR7;GCDH;GFPT1;LDHD;GPX3;SORD;PPARD;AKR1C3;LDHA;PPP1CB;SCD;KCNAB2;VKORC1;ACOX3;PRKAG2;CYCS;GPD1L;PGM1;CYP4F2;FADS1;PIPOX;SLC27A2;DLST;CYP11A1;DIO1;PYGB;APOA1;P4HA2;HAAO;SOD1;HACL1;CDO1;PARK7;NNT;ALDH7A1;STAB2;MPO;IDH2;PGAM1;TREX1;IMPDH2;QDPR;HPD
GO:0009062	fatty acid catabolic process	http://amigo.geneontology.org/amigo/term/GO:0009062	92	11	3.2481978426729805	3.386493228795439	3.9206950556136544e-4	0.004666740617018166	2639;5264;5467;8310;8529;10999;11001;23175;26061;83667;390916	geneontology_Biological_Process	PHYH;SESN2;NUDT19;GCDH;PPARD;ACOX3;CYP4F2;SLC27A2;LPIN1;HACL1;SLC27A4
GO:1902106	negative regulation of leukocyte differentiation	http://amigo.geneontology.org/amigo/term/GO:1902106	92	11	3.2481978426729805	3.386493228795439	3.9206950556136544e-4	0.004666740617018166	864;1493;3398;3565;3635;4092;5295;6348;7098;8651;161882	geneontology_Biological_Process	PIK3R1;CTLA4;INPP5D;RUNX3;SOCS1;IL4;ZFPM1;ID2;SMAD7;TLR3;CCL3
